time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-07-28T21:38:56.000Z,40.919573,-73.125208,4.213262040168047,4.9,114.699585,0.0,11,gps,0.928,,,,0,,,45,
2018-07-28T21:38:58.000Z,40.919573,-73.125208,4.213262040168047,4.9,114.699585,0.0,11,gps,0.928,,,,0,,,45,
2018-07-28T21:39:00.000Z,40.919573,-73.125208,4.213262040168047,4.9,114.699585,0.0,11,gps,0.928,,,,0,,,45,
2018-07-28T21:39:02.000Z,40.919569,-73.125193,4.156538062728941,12.857766,104.54429,1.1680536,11,gps,0.928,,,,0,,,45,
2018-07-28T21:39:04.000Z,40.919566,-73.125162,4.03195776976645,4.9,92.19153,0.0,11,gps,0.928,,,,0,,,45,
2018-07-28T21:39:06.000Z,40.919566,-73.125159,3.9439078653231263,4.9,92.19153,0.0,11,gps,0.928,,,,0,,,45,
2018-07-28T21:39:08.000Z,40.919566,-73.125159,3.9439078653231263,4.9,92.19153,0.0,11,gps,0.927,,,,0,,,45,
2018-07-28T21:39:10.000Z,40.919566,-73.125159,3.9439078653231263,4.9,92.19153,0.0,11,gps,0.927,,,,0,,,45,
2018-07-28T21:39:12.000Z,40.919566,-73.125159,3.9439078653231263,4.9,92.19153,0.0,12,gps,0.844,,,,0,,,45,
2018-07-28T21:39:14.000Z,40.919566,-73.125159,3.9439078653231263,4.9,92.19153,0.0,12,gps,0.844,,,,0,,,45,
2018-07-28T21:39:16.000Z,40.919566,-73.125159,3.9439078653231263,4.9,92.19153,0.0,12,gps,0.844,,,,0,,,45,
2018-07-28T21:39:18.000Z,40.919565,-73.125151,3.8143778555095196,11.856294,92.19153,0.682696,12,gps,0.844,,,,0,,,45,
2018-07-28T21:39:20.000Z,40.919559,-73.125128,3.6398595552891493,4.9,111.65169,0.0,12,gps,0.844,,,,0,,,45,
2018-07-28T21:39:22.000Z,40.919558,-73.125121,3.5413864282891154,4.9,111.65169,0.0,12,gps,,,,,0,,,45,
2018-07-28T21:39:24.000Z,40.919558,-73.125121,3.5413864282891154,4.9,111.65169,0.0,12,gps,0.844,,,,0,,,45,
2018-07-28T21:39:26.000Z,40.919558,-73.125121,3.5413864282891154,4.9,111.65169,0.0,10,gps,0.844,,,,0,,,45,
2018-07-28T21:39:28.000Z,40.919558,-73.125121,3.5413864282891154,4.9,111.65169,0.0,11,gps,1.038,,,,0,,,45,
2018-07-28T21:39:30.000Z,40.919558,-73.125113,3.0852111652493477,12.759769,111.65169,0.72748995,11,gps,1.038,,,,0,,,45,
2018-07-28T21:39:32.000Z,40.919559,-73.125093,2.748822965659201,14.373989,111.65169,0.9189493,11,gps,0.927,,,,0,,,45,
2018-07-28T21:39:34.000Z,40.919562,-73.125076,2.514220275916159,4.9,89.13952,0.0,11,gps,0.926,,,,0,,,45,
2018-07-28T21:39:36.000Z,40.919564,-73.125076,2.39074232801795,4.9,89.13952,0.0,11,gps,0.926,,,,0,,,45,
2018-07-28T21:39:38.000Z,40.919564,-73.125076,2.39074232801795,4.9,89.13952,0.0,11,gps,0.926,,,,0,,,45,
2018-07-28T21:39:40.000Z,40.919564,-73.125076,2.39074232801795,4.9,89.13952,0.0,11,gps,0.926,,,,0,,,45,
2018-07-28T21:39:42.000Z,40.919564,-73.125076,2.39074232801795,4.9,89.13952,0.0,11,gps,0.926,,,,0,,,45,
2018-07-28T21:39:44.000Z,40.919564,-73.125076,2.39074232801795,4.9,89.13952,0.0,10,gps,1.038,,,,0,,,45,
2018-07-28T21:39:46.000Z,40.919563,-73.125068,2.1471511153504252,15.576529,89.13952,0.612961,10,gps,1.038,,,,0,,,45,
2018-07-28T21:39:48.000Z,40.919564,-73.125049,1.7325885482132435,14.123521,89.13952,0.5560027,10,gps,1.038,,,,0,,,45,
2018-07-28T21:39:50.000Z,40.919568,-73.125043,1.263562341220677,4.9,89.13952,0.0,11,gps,0.898,,,,0,,,45,
2018-07-28T21:39:52.000Z,40.919568,-73.125043,1.263562341220677,4.9,89.13952,0.0,11,gps,0.897,,,,0,,,45,
2018-07-28T21:39:54.000Z,40.919568,-73.125043,1.263562341220677,4.9,89.13952,0.0,11,gps,0.897,,,,0,,,45,
2018-07-28T21:39:56.000Z,40.919568,-73.125043,1.263562341220677,4.9,89.13952,0.0,11,gps,0.897,,,,0,,,45,
2018-07-28T21:39:58.000Z,40.919568,-73.125043,1.263562341220677,4.9,89.13952,0.0,11,gps,0.897,,,,0,,,45,
2018-07-28T21:40:00.000Z,40.919568,-73.125043,1.263562341220677,4.9,89.13952,0.0,11,gps,,,,,0,,,45,
2018-07-28T21:40:02.000Z,40.919568,-73.125036,1.4316118508577347,10.42565,89.13952,0.8765724,11,gps,0.897,,,,0,,,45,
2018-07-28T21:40:04.000Z,40.919565,-73.125024,1.9652426410466433,4.9,89.13952,0.0,11,gps,0.897,,,,0,,,45,
2018-07-28T21:40:06.000Z,40.919564,-73.125022,2.175231550820172,4.9,89.13952,0.0,10,gps,1.037,,,,0,,,45,
2018-07-28T21:40:08.000Z,40.919564,-73.125022,2.175231550820172,4.9,89.13952,0.0,12,gps,0.844,,,,0,,,45,
2018-07-28T21:40:09.000Z,40.919564,-73.125022,2.175231550820172,4.9,89.13952,0.0,12,gps,0.844,,,,0,,,45,
2018-07-28T21:40:11.000Z,40.919564,-73.125022,2.175231550820172,4.9,89.13952,0.0,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:13.000Z,40.919564,-73.125022,2.175231550820172,4.9,89.13952,0.0,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:15.000Z,40.919564,-73.125022,2.175231550820172,4.9,89.13952,0.0,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:17.000Z,40.919564,-73.125022,2.175231550820172,4.9,89.13952,0.0,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:19.000Z,40.919573,-73.125034,2.2764265472069383,9.952944,322.93347,1.5758883,12,gps,,,,,0,,,45,
2018-07-28T21:40:21.000Z,40.919592,-73.125059,2.4737515738233924,10.087034,309.44138,1.3379133,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:23.000Z,40.919605,-73.125088,2.2365757133811712,9.463144,295.13828,1.422503,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:25.000Z,40.919613,-73.125119,2.219117504544556,10.048987,303.14044,1.2685484,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:27.000Z,40.919622,-73.125144,2.4321454940363765,10.5819,301.1551,1.1050972,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:29.000Z,40.919630,-73.125169,2.4550621956586838,9.967988,308.263,1.4985089,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:31.000Z,40.919640,-73.125189,2.5011187866330147,9.867873,315.22363,1.2502753,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:32.000Z,40.919643,-73.125200,2.5500473799183965,10.362866,312.58856,1.1775248,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:34.000Z,40.919648,-73.125224,2.5603593280538917,10.1742525,301.317,1.2796816,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:36.000Z,40.919649,-73.125246,2.735462548211217,9.550533,294.371,0.84768736,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:38.000Z,40.919654,-73.125264,2.41226302459836,10.081783,292.2297,0.8848784,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:40.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,12,gps,,,,,0,,,45,
2018-07-28T21:40:42.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,12,gps,0.843,,,,0,,,45,
2018-07-28T21:40:44.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,11,gps,0.866,,,,0,,,45,
2018-07-28T21:40:46.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,11,gps,0.866,,,,0,,,45,
2018-07-28T21:40:48.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,11,gps,0.866,,,,0,,,45,
2018-07-28T21:40:50.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,11,gps,0.866,,,,0,,,45,
2018-07-28T21:40:52.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,10,gps,0.927,,,,0,,,45,
2018-07-28T21:40:54.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,10,gps,,,,,0,,,45,
2018-07-28T21:40:56.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,10,gps,,,,,0,,,45,
2018-07-28T21:40:58.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,12,gps,0.837,,,,0,,,45,
2018-07-28T21:41:00.000Z,40.919658,-73.125268,1.928157789632678,4.9,292.2297,0.0,12,gps,0.837,,,,0,,,45,
2018-07-28T21:41:02.000Z,40.919661,-73.125280,1.9956947984173894,4.9,292.2297,0.0,12,gps,0.837,,,,0,,,45,
2018-07-28T21:41:04.000Z,40.919675,-73.125306,1.9564431123435497,7.9366894,310.0346,1.791385,12,gps,0.837,,,,0,,,45,
2018-07-28T21:41:06.000Z,40.919688,-73.125335,2.255011010915041,8.315175,285.08414,0.884378,12,gps,0.837,,,,0,,,45,
2018-07-28T21:41:08.000Z,40.919699,-73.125360,2.6395507911220193,5.607411,308.26974,1.4466937,13,gps,,,,,0,,,45,
2018-07-28T21:41:10.000Z,40.919715,-73.125390,3.301043110899627,6.410042,312.5846,1.4355837,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:12.000Z,40.919732,-73.125417,3.435818805359304,6.0800905,298.6724,1.2426388,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:14.000Z,40.919740,-73.125444,3.6250024903565645,5.152351,291.74255,1.2318903,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:16.000Z,40.919753,-73.125469,3.283834914676845,5.2473893,299.5255,1.0612828,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:18.000Z,40.919769,-73.125491,3.0828461199998856,4.7,302.44666,1.1736209,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:20.000Z,40.919781,-73.125514,3.595864881761372,4.7,306.37897,1.0818028,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:22.000Z,40.919792,-73.125535,3.9200066486373544,5.635236,299.28586,1.1011016,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:24.000Z,40.919803,-73.125560,4.085137569345534,4.7,305.14194,1.094468,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:26.000Z,40.919815,-73.125578,4.182558082044125,4.7,314.08127,0.81353164,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:28.000Z,40.919829,-73.125592,4.185238171368837,4.7,316.5467,1.137528,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:29.000Z,40.919838,-73.125602,4.237253651022911,5.205158,312.51862,1.3215525,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:31.000Z,40.919855,-73.125616,4.136877937242389,7.2584815,310.20822,0.94010615,13,gps,0.777,,,,0,,,45,
2018-07-28T21:41:33.000Z,40.919868,-73.125627,4.08042979799211,6.951091,350.15283,0.5136917,13,gps,,,,,0,,,45,
2018-07-28T21:41:35.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:41:37.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:41:39.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:41:41.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:41:43.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,,,,,0,,,45,
2018-07-28T21:41:45.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:41:47.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:41:49.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,,,,,0,,,45,
2018-07-28T21:41:53.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,0,gps,,,,,,,,45,
2018-07-28T21:41:55.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:41:57.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:41:59.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:01.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:02.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:04.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:06.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:08.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:10.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:12.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:14.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:16.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:18.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,11,gps,0.923,,,,0,,,45,
2018-07-28T21:42:20.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:42:22.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:42:24.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:42:26.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:42:28.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:42:30.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,10,gps,0.929,,,,0,,,45,
2018-07-28T21:42:32.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,9,gps,1.047,,,,0,,,45,
2018-07-28T21:42:34.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,10,gps,0.929,,,,0,,,45,
2018-07-28T21:42:35.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,9,gps,1.047,,,,0,,,45,
2018-07-28T21:42:37.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,10,gps,0.974,,,,0,,,45,
2018-07-28T21:42:39.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,10,gps,0.974,,,,0,,,45,
2018-07-28T21:42:41.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,10,gps,0.974,,,,0,,,45,
2018-07-28T21:42:43.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,10,gps,0.974,,,,0,,,45,
2018-07-28T21:42:45.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,9,gps,1.046,,,,0,,,45,
2018-07-28T21:42:47.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,9,gps,1.046,,,,0,,,45,
2018-07-28T21:42:49.000Z,40.919871,-73.125625,4.01972608268261,4.9,25.062103,0.0,9,gps,1.046,,,,0,,,45,
2018-07-28T21:42:51.000Z,40.919869,-73.125647,3.9762425776571035,39.700283,25.062103,0.8367998,9,gps,1.046,,,,0,,,45,
2018-07-28T21:42:54.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,9,gps,1.046,,,,0,,,45,
2018-07-28T21:42:56.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,9,gps,1.046,,,,0,,,45,
2018-07-28T21:42:58.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,9,gps,1.046,,,,0,,,45,
2018-07-28T21:43:00.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,8,gps,1.655,,,,0,,,45,
2018-07-28T21:43:02.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,8,gps,1.655,,,,0,,,45,
2018-07-28T21:43:04.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,8,gps,1.655,,,,0,,,45,
2018-07-28T21:43:06.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,9,gps,1.252,,,,0,,,45,
2018-07-28T21:43:08.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:10.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:12.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:14.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:16.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:17.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:19.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,,,,,0,,,45,
2018-07-28T21:43:21.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:23.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:25.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:27.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:29.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:31.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:33.000Z,40.919877,-73.125667,3.9316552663221955,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:35.000Z,40.919877,-73.125668,3.924272614531219,9.073263,25.062103,0.82027006,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:37.000Z,40.919873,-73.125667,4.229071903973818,9.562831,25.062103,0.12304206,11,gps,0.859,,,,0,,,45,
2018-07-28T21:43:39.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.859,,,,0,,,45,
2018-07-28T21:43:41.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.859,,,,0,,,45,
2018-07-28T21:43:43.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:45.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:47.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,45,
2018-07-28T21:43:49.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.799,,,,0,,,45,
2018-07-28T21:43:51.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,45,
2018-07-28T21:43:53.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:43:55.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:43:56.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:43:58.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:00.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:01.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:03.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:44:05.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:07.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:09.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:11.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:13.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:15.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:17.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:19.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:21.000Z,40.919873,-73.125667,4.229071903973818,4.7,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:23.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:44:25.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:27.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:44:29.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:44:31.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:33.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:35.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:44:36.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:38.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:40.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:44:42.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:44:44.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:46.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:48.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:50.000Z,40.919873,-73.125667,4.229071903973818,4.7,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:51.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:53.000Z,40.919873,-73.125667,4.229071903973818,4.7,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:55.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:57.000Z,40.919873,-73.125667,4.229071903973818,4.7,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:44:58.000Z,40.919873,-73.125667,4.229071903973818,4.7,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:00.000Z,40.919873,-73.125667,4.229071903973818,4.7,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:02.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:04.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:45:06.000Z,40.919873,-73.125667,4.229071903973818,4.7,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:08.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:10.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:12.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:14.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:16.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:18.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:45:19.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:21.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:23.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:24.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:26.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:45:28.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:30.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
